Vrms,Irms,THD_percent,PF,H3_mag,H5_mag,H7_mag,H11_mag,H13_mag,CrestFactor_I,InrushRatio,LoadType,Disturbance
149.0677864846178,7.5179754133820715,0.00019357427428736516,0.9986295347545735,2.01814379137208e-05,3.7795375961084376e-06,1.3481227140463931e-06,3.572053572940373e-07,2.2218974527777785e-07,1.4141360201461686,1.4141360201461686,Linear,Sag
239.56595087522936,7.704624979715503,43.08317578259606,0.8869281395358698,3.5324307962170622,1.706699733569546,1.3234495509140767,0.7812013711852089,0.4558025552787482,1.1774888859305324,1.1774888859305324,Computer,FreqDev
162.35478837662134,9.43877809355032,34.263727559901426,0.8192685776513275,2.610383083029957e-05,3.1569413202244907,2.272996993377567,1.5153314181454713,1.1365004637238434,1.4929067615731957,1.4929067615731957,Elevator,Sag
232.00872016218275,7.3509949085729644,27.73109969132242,0.9055201689915302,2.003586333250194,1.502682106454593,1.202141637637349,1.8406547389411006e-06,1.117342763928829e-06,1.234170252003126,1.234170252003126,Nonlinear,None
314.32241688302724,11.912166167272087,34.26372755990142,0.8192685776513273,3.2944218771890945e-05,3.9842031684735,2.8686253257002767,1.9124169964088242,1.4343151453376233,1.4929067615731955,1.4929067615731955,Elevator,Swell
237.0572860946073,11.096191857492991,34.334225285216405,0.6769426970301344,0.006397027642513767,2.7257366876788502,1.9618987628982638,1.3050609424583843,0.9791947017262225,3.8449187511415457,3.8449187511415457,Elevator,Harmonics
225.2329171820832,9.582556962016945,27.731099691322424,0.9055201689915302,2.6118206318300676,1.9588555100360021,1.567079131783606,2.3994274384052287e-06,1.4565376269042446e-06,1.2341702520031257,1.2341702520031257,Nonlinear,None
229.1059412851144,8.248001419779865,12.377632095654963,0.6842198079980829,0.8313983621039961,0.5007953808623854,0.33307352978756344,0.0012586297539169755,0.0010714816677569634,3.5344385612775877,3.5344385612775877,AC,None
147.23093239474946,11.577428907673607,7.211268325770654,0.9039605371085029,0.9798618357891997,0.6532249433508143,5.149056241350386e-06,1.61117535553107e-06,1.1045426999571129e-06,1.382327321245803,1.382327321245803,Fan,Sag
219.34834760267356,7.040492483630531,9.899640906538195,0.8752679269116538,0.792682606896555,0.4954175030221956,0.29724819608099934,9.691594155327355e-07,6.90992067059754e-07,1.3228860361455625,1.3228860361455625,Cooler,Harmonics
322.2915899225484,9.524036765460869,46.14144284904144,0.8881614028808251,4.647398011729584,2.4460023791121306,1.7121977442987546,0.9783954878708302,0.6114976063521544,1.1753499549405462,1.1753499549405462,Computer,Swell
265.011697677212,10.676216289847593,46.14144284904145,0.8881614028808252,5.209621464101074,2.741909873719312,1.9193325161673824,1.096757824728376,0.68547411847625,1.1753499549405462,1.1753499549405462,Computer,Swell
307.8134066610723,10.075639384099775,9.899640906538194,0.8786526915241382,1.1344070193537528,0.7089913264773188,0.4253914961559524,1.3869627439983137e-06,9.888778237083833e-07,1.3228860361455625,1.3228860361455625,Cooler,Swell
212.7340963121002,9.401945640777994,2.0001930312126754,0.9991910087971607,0.2658990201214294,5.321083258833751e-06,1.8043756661914767e-06,4.621244668955699e-07,2.839173151149555e-07,1.3852000951276642,1.3852000951276642,Heater,None
160.99572832676847,8.54761140612098,12.328945712058733,0.841675487041849,1.1997487766051553,0.7198379926782572,0.4798894362765142,1.133688041721818e-06,8.481606746255814e-07,1.2957510710541849,1.2957510710541849,AC,Sag
235.95852774194978,10.063676837877031,44.87799281038231,0.894762294027895,4.525837698591946,2.8448129052350914,2.0689536102345074,0.9051657558235158,4.394288921035623e-06,1.2375863792465753,1.2375863792465753,SMPS,None
309.5001730760428,7.9183510594923705,2.000193031212677,0.9991910087971605,0.2239410722143125,4.4814346805573735e-06,1.519651411870614e-06,3.8920282041161495e-07,2.391161423912778e-07,1.3852000951276642,1.3852000951276642,Heater,Swell
214.91376127654362,10.972976428280479,46.14144284904144,0.8881614028808253,5.354430069031617,2.8181250356835,1.9726830073651118,1.1272437192679283,0.7045278158507229,1.1753499549405462,1.1753499549405462,Computer,None
217.20508537984463,10.829762062927548,9.899640906538192,0.8786526915241382,1.2193130017637728,0.7620565879467283,0.45723040606552373,1.4907715473011666e-06,1.0628915080749418e-06,1.3228860361455625,1.3228860361455625,Cooler,None
161.18616237275972,10.466554262153887,2.0001930312126777,0.9991910087971605,0.29600751043314905,5.9236044100336035e-06,2.008690173244627e-06,5.144521136953741e-07,3.160660673197682e-07,1.385200095127664,1.385200095127664,Heater,Sag
246.9978340554222,11.997193798891837,7.231380252338969,0.7225924969783003,0.7207299251570904,0.4838175120369918,0.0028572762873304825,0.0018226566704565887,0.001551753738366448,3.5553971086683616,3.5553971086683616,Fan,None
309.8669327542863,11.283129971811872,46.09801144878515,0.8772086478540161,6.5210607967024945,1.4491366374788903,1.010536805895827e-05,2.3569677976800036e-06,1.5346778704990088e-06,1.3057026220570676,1.3057026220570676,LEDDriver,Swell
160.40334866053055,11.964313180991129,44.8779928103823,0.8947622940278948,5.380592054435742,3.382087192173585,2.4596983139027113,1.0761162900840573,5.224198839612547e-06,1.2375863792465753,1.2375863792465753,SMPS,Sag
172.07982954488165,7.9722503061657735,9.899640906538194,0.878652691524138,0.8975883676058726,0.5609823956678552,0.33658682652154187,1.0974205945054864e-06,7.824398265282127e-07,1.3228860361455623,1.3228860361455623,Cooler,Sag
233.81866389403154,10.574156308551508,2.000193031212678,0.9973499958617922,0.2990506336114087,5.984502384747213e-06,2.0293406345488985e-06,5.1974096969489e-07,3.1931540354500205e-07,1.3852000951276642,1.3852000951276642,Heater,Harmonics
213.13140159811766,9.716949505844854,34.26372755990142,0.8192685776513274,2.687314010058182e-05,3.2499799335782553,2.3399847726772114,1.5599899403081905,1.1699944113444019,1.4929067615731957,1.4929067615731957,Elevator,None
215.4052292121899,10.232045146977416,44.8779928103823,0.894762294027895,4.60155631047212,2.8924074719404382,2.1035678199884646,0.9203094483544584,4.467806682625368e-06,1.2375863792465753,1.2375863792465753,SMPS,None
245.6444203562662,10.195836268352174,46.09801144878516,0.8772086478540161,5.8926617299678306,1.3094912425113683,9.13156884813223e-06,2.1298396649718172e-06,1.3867893333861127e-06,1.3057026220570676,1.3057026220570676,LEDDriver,None
297.375915893273,9.652668903185951,27.73109969132242,0.9055201689915302,2.6309303345126303,1.9731877141463046,1.5785448564675595,2.416983140634237e-06,1.4671945612660005e-06,1.2341702520031257,1.2341702520031257,Nonlinear,Swell
246.44155537982462,10.144504288068417,46.09801144878516,0.8840457582110107,5.862994521925223,1.3028984749469268,9.085595030828341e-06,2.119116769150668e-06,1.379807400977091e-06,1.3057026220570676,1.3057026220570676,LEDDriver,Harmonics
223.80173910220597,9.863698213593457,2.000193031212678,0.9991910087971608,0.27895797210235407,5.582414687100805e-06,1.8929929734951127e-06,4.848205311357012e-07,2.978611894673493e-07,1.3852000951276642,1.3852000951276642,Heater,None
192.55997697890993,11.928884245118716,2.0001930312126768,0.9991910087971607,0.3373640683649559,6.7512181708227785e-06,2.2893334292573403e-06,5.863285620613638e-07,3.602250976177449e-07,1.3852000951276642,1.3852000951276642,Heater,Sag
288.7382466656256,8.546785811114546,2.0001930312126777,0.9991910087971607,0.241714008907527,4.837100812352327e-06,1.6402575519785823e-06,4.2009164776354635e-07,2.5809343842819864e-07,1.385200095127664,1.385200095127664,Heater,Swell
291.8165190174074,12.038065148256845,6.999972823825705,0.8171524672328784,3.9082172709452516e-05,1.1887931668480038,4.361617043932619e-06,1.673316271960623e-06,1.1828280137585208e-06,1.5089240681241403,1.5089240681241403,InductionMotor,Swell
225.2499400461378,11.563843587228275,12.328945712058731,0.8416754870418489,1.6231092567796745,0.9738503027307509,0.649230073361879,1.5337373875057287e-06,1.1474547583350689e-06,1.2957510710541846,1.2957510710541846,AC,None
231.16590752098583,8.407807998121815,44.87799281038232,0.9115736748434052,3.781160207490315,2.376729805926626,1.7285297403828708,0.7562305511237367,3.671256353983279e-06,1.2375863792465753,1.2375863792465753,SMPS,Harmonics
227.61157180811185,12.458065602307101,12.377632095654965,0.6842198079980831,1.2557727393090943,0.7564186025906969,0.5030857383868157,0.001901077757541308,0.00161840283836216,3.5344385612775886,3.5344385612775886,AC,None
224.26505888092194,11.246068376610436,12.328945712058735,0.8330987606327387,1.5785061036811165,0.9470888299793986,0.6313891866579234,1.491590179589933e-06,1.1159226231424294e-06,1.295751071054185,1.295751071054185,AC,Harmonics
186.7484328599846,8.443532837575757,46.09801144878515,0.8772086478540161,4.879921715901642,1.084436039933542,7.562175323296038e-06,1.7637955997306379e-06,1.148449324480154e-06,1.3057026220570676,1.3057026220570676,LEDDriver,Sag
243.0294213824467,7.843063741434717,9.137757153064337,0.878856505607355,0.774381058656334,0.531998607686984,0.33120723335251545,1.6391139686400975e-06,1.0531358881929838e-06,1.3259097311313157,1.3259097311313157,Cooler,FreqDev
300.87042646993694,8.706780200950522,46.141442849041454,0.8881614028808251,4.24860529111008,2.236111179575105,1.5652742410902647,0.8944394769018778,0.5590250629043995,1.175349954940546,1.175349954940546,Computer,Swell
220.37145679359128,7.725022197825866,6.9999728238257095,0.8147710627089326,2.507966587670343e-05,0.7628679102018595,2.7989205963894503e-06,1.0737942671634207e-06,7.590399743808663e-07,1.5089240681241398,1.5089240681241398,InductionMotor,Harmonics
230.2329414836393,10.818443396035875,0.00019357427428806696,0.9986295347545737,2.904129525787706e-05,5.438793198475958e-06,1.93996235292278e-06,5.140221567415012e-07,3.197333126450018e-07,1.4141360201461688,1.4141360201461688,Linear,None
323.7769632366619,11.064412021535478,9.937879540229758,0.7072992029620432,0.8890436785807293,0.558645315088358,0.3355108925952991,0.0016841779099575557,0.001433765029977679,3.559198684611206,3.559198684611206,Cooler,Swell
226.2308775327579,8.655217804795168,34.263727559901426,0.8192685776513274,2.393682096732896e-05,2.894867794611206,2.084304117793647,1.3895361603490037,1.0421538626384415,1.4929067615731957,1.4929067615731957,Elevator,None
135.2563134635984,12.08644636121615,6.99997282382571,0.8171524672328784,3.923924470528639e-05,1.1935709492126536,4.379146465977002e-06,1.680041361665665e-06,1.1875818220765792e-06,1.5089240681241403,1.5089240681241403,InductionMotor,Sag
285.9203793791773,7.771867783851517,2.000193031212677,0.9991910087971607,0.2197983382584654,4.398531658572757e-06,1.4915390542913112e-06,3.8200287356732324e-07,2.3469268137085522e-07,1.3852000951276642,1.3852000951276642,Heater,Swell
141.6978213728731,12.13162771880116,0.00019357427428899304,0.9986295347545738,3.256643951852391e-05,6.098974862631416e-06,2.1754424544242487e-06,5.76416146538053e-07,3.5854377355557114e-07,1.4141360201461688,1.4141360201461688,Linear,Sag
136.49090299890628,7.6002919822115445,46.14144284904145,0.888161402880825,3.708677603470488,1.9519383144187916,1.3663536910259715,0.7807709656123726,0.48798219380612967,1.175349954940546,1.175349954940546,Computer,Sag
234.60686078051026,11.772564245768061,46.14144284904145,0.90673425227865,5.744601056891633,3.0234784747815544,2.1164300855406077,1.209384636197545,0.7558659247327856,1.1753499549405462,1.1753499549405462,Computer,Harmonics
164.80962295699288,10.585620640689859,46.14144284904143,0.8881614028808252,5.165413944733457,2.7186427256775647,1.9030455498367096,1.087451017484823,0.6796573598926651,1.1753499549405462,1.1753499549405462,Computer,Sag
242.0456994456264,7.5790294391976865,7.211268325770657,0.9025221413724422,0.6414551761894529,0.4276261262803027,3.3707698962398154e-06,1.0547372434108232e-06,7.230760564922675e-07,1.382327321245803,1.382327321245803,Fan,Harmonics
304.4077528704457,7.791295631341283,34.334225285216405,0.679667665488555,0.004491733214853421,1.9139016898448844,1.3775656961249296,0.9163608335362249,0.687550783167131,3.8449187511415452,3.8449187511415452,Elevator,Swell
222.90353164786325,7.844873673556322,0.0015613249246950018,0.9986485615730274,0.00016881019714827457,2.4023043179834247e-05,7.38443444750359e-06,1.7392713125003597e-06,1.0726747018364966e-06,1.409693147411483,1.409693147411483,Linear,FreqDev
213.6385510572448,7.960528090147189,2.000193031212677,0.9991910087971606,0.22513389246144383,4.505305004923486e-06,1.527745822372446e-06,3.9127590597171007e-07,2.403897923556054e-07,1.385200095127664,1.385200095127664,Heater,None
236.65029458622183,9.164967512576155,6.9999728238257095,0.8171524672328786,2.9754519417414943e-05,0.9050666049030441,3.320639822126152e-06,1.2739496818459918e-06,9.005251412138237e-07,1.5089240681241403,1.5089240681241403,InductionMotor,None
134.26767329664827,7.9982412527808835,34.26372755990142,0.8192685776513274,2.2119890364149416e-05,2.6751321039406366,1.926094473213865,1.2840630577519208,0.9630489034350754,1.4929067615731957,1.4929067615731957,Elevator,Sag
220.77746279062544,10.141779584585253,46.098011448785165,0.8772086478540161,5.861419785383937,1.3025485305916298,9.083154739054135e-06,2.1185475977898467e-06,1.3794367994318177e-06,1.3057026220570678,1.3057026220570678,LEDDriver,None
230.87410851280907,7.559195465970437,12.328945712058728,0.8416754870418491,1.061014016842509,0.6365984404239687,0.4243966973359142,1.0025923145689406e-06,7.500823354585471e-07,1.295751071054185,1.295751071054185,AC,None
243.11535786114007,11.964592291601893,27.731099691322424,0.9033427104694406,3.261067909380152,2.445788491384624,1.9566242052916445,2.9958779422281655e-06,1.8186042549710371e-06,1.2341702520031257,1.2341702520031257,Nonlinear,Harmonics
217.40808927421293,9.948374197712003,44.87799281038232,0.9169815844824369,4.473983784360322,2.812219008984907,2.0452489725079515,0.894794993415823,4.343942201603536e-06,1.2375863792465756,1.2375863792465756,SMPS,Harmonics
159.71967248901595,10.517597991804104,12.328945712058733,0.841675487041849,1.4762574857410655,0.885740619981336,0.5904905980699457,1.3949715893659262e-06,1.0436381094777148e-06,1.295751071054185,1.295751071054185,AC,Sag
229.18588368407387,9.292891527271864,44.87799281038231,0.8947622940278951,4.179200055863976,2.626926338118557,1.9104907465334213,0.8358383639079018,4.057726707494634e-06,1.2375863792465756,1.2375863792465756,SMPS,None
225.12443461223677,9.01515847404436,44.87799281038231,0.8947622940278948,4.054297920919503,2.5484164071300897,1.8533926488487067,0.8108579861501756,3.936454999635731e-06,1.2375863792465753,1.2375863792465753,SMPS,None
147.5010283795958,12.218718596934373,46.14144284904144,0.8881614028808252,5.962308830979011,3.1380616742460545,2.1966381414824276,1.255217660032364,0.7845115846058339,1.1753499549405462,1.1753499549405462,Computer,Sag
223.76864150347686,9.944891344065018,46.082794802189646,0.8774861039525971,5.745681683306521,1.2760494757801666,1.5699659062746055e-06,1.6760256058074517e-06,1.1927069427989463e-06,1.3062115700829178,1.3062115700829178,LEDDriver,FreqDev
306.89601542694857,8.584855878003541,12.328945712058733,0.841675487041849,1.2049764369950988,0.7229745397911855,0.48198045653550003,1.1386278558393532e-06,8.518563616724161e-07,1.295751071054185,1.295751071054185,AC,Swell
235.01018331650826,7.523026615264639,34.263727559901426,0.8034042932651064,2.080563947473659e-05,2.5161894198048946,1.811655778758115,1.2077705902890998,0.9058294571727866,1.4929067615731957,1.4929067615731957,Elevator,Harmonics
216.65661182539117,12.273841352499941,7.211268325770656,0.9039605371085028,1.0388030724053618,0.6925181217800039,5.458785359475485e-06,1.7080917411607213e-06,1.1709838145648135e-06,1.382327321245803,1.382327321245803,Fan,None
221.94367867134858,10.2454174244707,9.899640906538188,0.8719181343459007,1.1535221735773977,0.7209380777911124,0.43255949134261873,1.4103335509430287e-06,1.0055407601459774e-06,1.3228860361455625,1.3228860361455625,Cooler,Harmonics
286.82950248645517,10.148367827186174,0.00019357427428816693,0.9986295347545739,2.724252793729813e-05,5.101923806987295e-06,1.8198044586170332e-06,4.821845183837076e-07,2.9992958718682137e-07,1.4141360201461688,1.4141360201461688,Linear,Swell
155.9867922320754,9.70684268566486,6.999972823825708,0.8171524672328784,3.1513743914229135e-05,0.9585783192125243,3.5169713719411463e-06,1.349271466179768e-06,9.537683432151753e-07,1.50892406812414,1.50892406812414,InductionMotor,Sag
216.65727989711493,7.482399565509226,41.60708736982988,0.8957670840234634,2.939409060904763,2.039517483684629,1.5351141902269407,0.6283913913214045,2.6829294352126525e-05,1.240079558965752,1.240079558965752,SMPS,FreqDev
320.1562131414786,8.83500767080531,7.2112683257706545,0.9039605371085027,0.7477555599403398,0.49849128258870845,3.929365643527941e-06,1.2295257208002278e-06,8.429024531920652e-07,1.3823273212458032,1.3823273212458032,Fan,Swell
217.68453135709046,7.812808548982053,46.14144284904144,0.8999594225184303,3.812378281469821,2.0065176950661376,1.4045591699852893,0.8026025959542583,0.5016269722851068,1.1753499549405462,1.1753499549405462,Computer,Harmonics
238.9687830924288,10.04146185889095,32.24132765280021,0.8195548008460168,0.00015105015880536606,3.238351371237473,2.2536320622657278,1.37914635812484,1.0920371739294954,1.493938299077366,1.493938299077366,Elevator,FreqDev
247.44491909751468,7.651632174693728,12.328945712058733,0.8339642559311056,1.0739884985936052,0.6443830075615795,0.4295863810888174,1.0148523936923004e-06,7.592546267148517e-07,1.295751071054185,1.295751071054185,AC,Harmonics
212.44483766675606,9.498748790129605,12.328945712058733,0.8365704780577657,1.3332510918871314,0.799938127410134,0.5332892413620093,1.2598394336719752e-06,9.425399446312424e-07,1.295751071054185,1.295751071054185,AC,Harmonics
227.87715987609852,8.660600652933702,9.899640906538194,0.878652691524138,0.9750891033289479,0.6094194632157743,0.3656488416183875,1.1921755028594456e-06,8.499982580057959e-07,1.3228860361455625,1.3228860361455625,Cooler,None
